TOA,AOA,Amplitude,Frequency,Pulse Width
0.01770099999999995,45,-20,9470000000.0,1.1e-06
0.01780099999999995,45,-20,9470000000.0,1.1e-06
0.017900999999999948,45,-20,9470000000.0,1.1e-06
0.018000999999999948,45,-20,9470000000.0,1.1e-06
0.018100999999999947,45,-20,9470000000.0,1.1e-06
0.018200999999999946,45,-20,9470000000.0,1.1e-06
0.018300999999999946,45,-20,9470000000.0,1.1e-06
0.018400999999999945,45,-20,9470000000.0,1.1e-06
0.018500999999999945,45,-20,9470000000.0,1.1e-06
0.018600999999999944,45,-20,9470000000.0,1.1e-06
0.018700999999999943,45,-20,9470000000.0,1.1e-06
0.018800999999999943,45,-20,9470000000.0,1.1e-06
0.018900999999999942,45,-20,9470000000.0,1.1e-06
0.01900099999999994,45,-20,9470000000.0,1.1e-06
0.01910099999999994,45,-20,9470000000.0,1.1e-06
0.01920099999999994,45,-20,9470000000.0,1.1e-06
0.01930099999999994,45,-20,9470000000.0,1.1e-06
0.01940099999999994,45,-20,9470000000.0,1.1e-06
0.01950099999999994,45,-20,9470000000.0,1.1e-06
0.019600999999999938,45,-20,9470000000.0,1.1e-06
0.019700999999999937,45,-20,9470000000.0,1.1e-06
0.019800999999999937,45,-20,9470000000.0,1.1e-06
0.019900999999999936,45,-20,9470000000.0,1.1e-06
0.020000999999999935,45,-20,9470000000.0,1.1e-06
0.020100999999999935,45,-20,9470000000.0,1.1e-06
0.020200999999999934,45,-20,9470000000.0,1.1e-06
0.020300999999999934,45,-20,9470000000.0,1.1e-06
0.020400999999999933,45,-20,9470000000.0,1.1e-06
0.020500999999999932,45,-20,9470000000.0,1.1e-06
0.020600999999999932,45,-20,9470000000.0,1.1e-06
0.02070099999999993,45,-20,9470000000.0,1.1e-06
0.02080099999999993,45,-20,9470000000.0,1.1e-06
0.02090099999999993,45,-20,9470000000.0,1.1e-06
0.02100099999999993,45,-20,9470000000.0,1.1e-06
0.02110099999999993,45,-20,9470000000.0,1.1e-06
0.021200999999999928,45,-20,9470000000.0,1.1e-06
0.021300999999999928,45,-20,9470000000.0,1.1e-06
0.021400999999999927,45,-20,9470000000.0,1.1e-06
0.021500999999999926,45,-20,9470000000.0,1.1e-06
0.021600999999999926,45,-20,9470000000.0,1.1e-06
0.021700999999999925,45,-20,9470000000.0,1.1e-06
0.021800999999999925,45,-20,9470000000.0,1.1e-06
0.021900999999999924,45,-20,9470000000.0,1.1e-06
0.022000999999999923,45,-20,9470000000.0,1.1e-06
0.022100999999999923,45,-20,9470000000.0,1.1e-06
0.022200999999999922,45,-20,9470000000.0,1.1e-06
0.02230099999999992,45,-20,9470000000.0,1.1e-06
0.02240099999999992,45,-20,9470000000.0,1.1e-06
0.02250099999999992,45,-20,9470000000.0,1.1e-06
0.02260099999999992,45,-20,9470000000.0,1.1e-06
0.02270099999999992,45,-20,9470000000.0,1.1e-06
0.02280099999999992,45,-20,9470000000.0,1.1e-06
0.022900999999999918,45,-20,9470000000.0,1.1e-06
0.023000999999999917,45,-20,9470000000.0,1.1e-06
0.023100999999999917,45,-20,9470000000.0,1.1e-06
0.023200999999999916,45,-20,9470000000.0,1.1e-06
0.023300999999999916,45,-20,9470000000.0,1.1e-06
0.023400999999999915,45,-20,9470000000.0,1.1e-06
0.023500999999999914,45,-20,9470000000.0,1.1e-06
0.023600999999999914,45,-20,9470000000.0,1.1e-06
0.023700999999999913,45,-20,9470000000.0,1.1e-06
0.023800999999999913,45,-20,9470000000.0,1.1e-06
0.023900999999999912,45,-20,9470000000.0,1.1e-06
0.02400099999999991,45,-20,9470000000.0,1.1e-06
0.02410099999999991,45,-20,9470000000.0,1.1e-06
0.02420099999999991,45,-20,9470000000.0,1.1e-06
0.02430099999999991,45,-20,9470000000.0,1.1e-06
0.02440099999999991,45,-20,9470000000.0,1.1e-06
0.02450099999999991,45,-20,9470000000.0,1.1e-06
0.024600999999999908,45,-20,9470000000.0,1.1e-06
0.024700999999999907,45,-20,9470000000.0,1.1e-06
0.024800999999999906,45,-20,9470000000.0,1.1e-06
0.024900999999999906,45,-20,9470000000.0,1.1e-06
0.025000999999999905,45,-20,9470000000.0,1.1e-06
0.025100999999999905,45,-20,9470000000.0,1.1e-06
0.025200999999999904,45,-20,9470000000.0,1.1e-06
0.025300999999999903,45,-20,9470000000.0,1.1e-06
0.025400999999999903,45,-20,9470000000.0,1.1e-06
0.025500999999999902,45,-20,9470000000.0,1.1e-06
0.0256009999999999,45,-20,9470000000.0,1.1e-06
0.0257009999999999,45,-20,9470000000.0,1.1e-06
0.0258009999999999,45,-20,9470000000.0,1.1e-06
0.0259009999999999,45,-20,9470000000.0,1.1e-06
0.0260009999999999,45,-20,9470000000.0,1.1e-06
0.0261009999999999,45,-20,9470000000.0,1.1e-06
0.026200999999999898,45,-20,9470000000.0,1.1e-06
0.026300999999999897,45,-20,9470000000.0,1.1e-06
0.026400999999999897,45,-20,9470000000.0,1.1e-06
0.026500999999999896,45,-20,9470000000.0,1.1e-06
0.026600999999999896,45,-20,9470000000.0,1.1e-06
0.026700999999999895,45,-20,9470000000.0,1.1e-06
0.026800999999999894,45,-20,9470000000.0,1.1e-06
0.026900999999999894,45,-20,9470000000.0,1.1e-06
0.027000999999999893,45,-20,9470000000.0,1.1e-06
0.027100999999999893,45,-20,9470000000.0,1.1e-06
0.027200999999999892,45,-20,9470000000.0,1.1e-06
0.02730099999999989,45,-20,9470000000.0,1.1e-06
0.02740099999999989,45,-20,9470000000.0,1.1e-06
0.02750099999999989,45,-20,9470000000.0,1.1e-06
0.02760099999999989,45,-20,9470000000.0,1.1e-06
0.02770099999999989,45,-20,9470000000.0,1.1e-06
0.02780099999999989,45,-20,9470000000.0,1.1e-06
0.027900999999999888,45,-20,9470000000.0,1.1e-06
0.028000999999999887,45,-20,9470000000.0,1.1e-06
0.028100999999999886,45,-20,9470000000.0,1.1e-06
0.028200999999999886,45,-20,9470000000.0,1.1e-06
0.028300999999999885,45,-20,9470000000.0,1.1e-06
0.028400999999999885,45,-20,9470000000.0,1.1e-06
0.028500999999999884,45,-20,9470000000.0,1.1e-06
0.028600999999999883,45,-20,9470000000.0,1.1e-06
0.028700999999999883,45,-20,9470000000.0,1.1e-06
0.028800999999999882,45,-20,9470000000.0,1.1e-06
0.02890099999999988,45,-20,9470000000.0,1.1e-06
0.02900099999999988,45,-20,9470000000.0,1.1e-06
0.02910099999999988,45,-20,9470000000.0,1.1e-06
0.02920099999999988,45,-20,9470000000.0,1.1e-06
0.02930099999999988,45,-20,9470000000.0,1.1e-06
0.02940099999999988,45,-20,9470000000.0,1.1e-06
0.029500999999999878,45,-20,9470000000.0,1.1e-06
0.029600999999999877,45,-20,9470000000.0,1.1e-06
0.029700999999999877,45,-20,9470000000.0,1.1e-06
0.029800999999999876,45,-20,9470000000.0,1.1e-06
0.029900999999999876,45,-20,9470000000.0,1.1e-06
0.030000999999999875,45,-20,9470000000.0,1.1e-06
0.030100999999999874,45,-20,9470000000.0,1.1e-06
0.030200999999999874,45,-20,9470000000.0,1.1e-06
0.030300999999999873,45,-20,9470000000.0,1.1e-06
0.030400999999999873,45,-20,9470000000.0,1.1e-06
0.030500999999999872,45,-20,9470000000.0,1.1e-06
0.03060099999999987,45,-20,9470000000.0,1.1e-06
0.03070099999999987,45,-20,9470000000.0,1.1e-06
0.03080099999999987,45,-20,9470000000.0,1.1e-06
0.03090099999999987,45,-20,9470000000.0,1.1e-06
0.03100099999999987,45,-20,9470000000.0,1.1e-06
0.03110099999999987,45,-20,9470000000.0,1.1e-06
0.031200999999999868,45,-20,9470000000.0,1.1e-06
0.03130099999999987,45,-20,9470000000.0,1.1e-06
0.03140099999999987,45,-20,9470000000.0,1.1e-06
0.031500999999999876,45,-20,9470000000.0,1.1e-06
0.03160099999999988,45,-20,9470000000.0,1.1e-06
0.03170099999999988,45,-20,9470000000.0,1.1e-06
0.031800999999999885,45,-20,9470000000.0,1.1e-06
0.03190099999999989,45,-20,9470000000.0,1.1e-06
0.03200099999999989,45,-20,9470000000.0,1.1e-06
0.032100999999999894,45,-20,9470000000.0,1.1e-06
0.032200999999999896,45,-20,9470000000.0,1.1e-06
0.0323009999999999,45,-20,9470000000.0,1.1e-06
0.0324009999999999,45,-20,9470000000.0,1.1e-06
0.032500999999999905,45,-20,9470000000.0,1.1e-06
0.03260099999999991,45,-20,9470000000.0,1.1e-06
0.03270099999999991,45,-20,9470000000.0,1.1e-06
0.032800999999999914,45,-20,9470000000.0,1.1e-06
0.032900999999999916,45,-20,9470000000.0,1.1e-06
0.03300099999999992,45,-20,9470000000.0,1.1e-06
0.03310099999999992,45,-20,9470000000.0,1.1e-06
0.033200999999999925,45,-20,9470000000.0,1.1e-06
0.03330099999999993,45,-20,9470000000.0,1.1e-06
0.03340099999999993,45,-20,9470000000.0,1.1e-06
0.033500999999999934,45,-20,9470000000.0,1.1e-06
0.033600999999999936,45,-20,9470000000.0,1.1e-06
0.03370099999999994,45,-20,9470000000.0,1.1e-06
0.03380099999999994,45,-20,9470000000.0,1.1e-06
0.033900999999999945,45,-20,9470000000.0,1.1e-06
0.03400099999999995,45,-20,9470000000.0,1.1e-06
0.03410099999999995,45,-20,9470000000.0,1.1e-06
0.034200999999999954,45,-20,9470000000.0,1.1e-06
0.034300999999999957,45,-20,9470000000.0,1.1e-06
0.03440099999999996,45,-20,9470000000.0,1.1e-06
0.03450099999999996,45,-20,9470000000.0,1.1e-06
0.034600999999999965,45,-20,9470000000.0,1.1e-06
0.03470099999999997,45,-20,9470000000.0,1.1e-06
0.03480099999999997,45,-20,9470000000.0,1.1e-06
0.034900999999999974,45,-20,9470000000.0,1.1e-06
0.03500099999999998,45,-20,9470000000.0,1.1e-06
0.03510099999999998,45,-20,9470000000.0,1.1e-06
0.03520099999999998,45,-20,9470000000.0,1.1e-06
0.035300999999999985,45,-20,9470000000.0,1.1e-06
0.03540099999999999,45,-20,9470000000.0,1.1e-06
0.03550099999999999,45,-20,9470000000.0,1.1e-06
0.035600999999999994,45,-20,9470000000.0,1.1e-06
0.035701,45,-20,9470000000.0,1.1e-06
0.035801,45,-20,9470000000.0,1.1e-06
0.035901,45,-20,9470000000.0,1.1e-06
0.036001000000000005,45,-20,9470000000.0,1.1e-06
0.03610100000000001,45,-20,9470000000.0,1.1e-06
0.03620100000000001,45,-20,9470000000.0,1.1e-06
0.036301000000000014,45,-20,9470000000.0,1.1e-06
0.03640100000000002,45,-20,9470000000.0,1.1e-06
0.03650100000000002,45,-20,9470000000.0,1.1e-06
0.03660100000000002,45,-20,9470000000.0,1.1e-06
0.036701000000000025,45,-20,9470000000.0,1.1e-06
0.03680100000000003,45,-20,9470000000.0,1.1e-06
0.03690100000000003,45,-20,9470000000.0,1.1e-06
0.037001000000000034,45,-20,9470000000.0,1.1e-06
0.03710100000000004,45,-20,9470000000.0,1.1e-06
0.03720100000000004,45,-20,9470000000.0,1.1e-06
0.03730100000000004,45,-20,9470000000.0,1.1e-06
0.037401000000000045,45,-20,9470000000.0,1.1e-06
0.03750100000000005,45,-20,9470000000.0,1.1e-06
0.03760100000000005,45,-20,9470000000.0,1.1e-06
0.037701000000000054,45,-20,9470000000.0,1.1e-06
0.03780100000000006,45,-20,9470000000.0,1.1e-06
0.03790100000000006,45,-20,9470000000.0,1.1e-06
0.03800100000000006,45,-20,9470000000.0,1.1e-06
0.038101000000000065,45,-20,9470000000.0,1.1e-06
0.03820100000000007,45,-20,9470000000.0,1.1e-06
0.03830100000000007,45,-20,9470000000.0,1.1e-06
0.038401000000000074,45,-20,9470000000.0,1.1e-06
0.03850100000000008,45,-20,9470000000.0,1.1e-06
0.03860100000000008,45,-20,9470000000.0,1.1e-06
0.03870100000000008,45,-20,9470000000.0,1.1e-06
0.038801000000000085,45,-20,9470000000.0,1.1e-06
0.03890100000000009,45,-20,9470000000.0,1.1e-06
0.03900100000000009,45,-20,9470000000.0,1.1e-06
0.039101000000000094,45,-20,9470000000.0,1.1e-06
0.0392010000000001,45,-20,9470000000.0,1.1e-06
0.0393010000000001,45,-20,9470000000.0,1.1e-06
0.0394010000000001,45,-20,9470000000.0,1.1e-06
0.039501000000000105,45,-20,9470000000.0,1.1e-06
0.03960100000000011,45,-20,9470000000.0,1.1e-06
0.03970100000000011,45,-20,9470000000.0,1.1e-06
0.039801000000000114,45,-20,9470000000.0,1.1e-06
0.03990100000000012,45,-20,9470000000.0,1.1e-06
0.04000100000000012,45,-20,9470000000.0,1.1e-06
0.04010100000000012,45,-20,9470000000.0,1.1e-06
0.040201000000000126,45,-20,9470000000.0,1.1e-06
0.04030100000000013,45,-20,9470000000.0,1.1e-06
0.04040100000000013,45,-20,9470000000.0,1.1e-06
0.040501000000000134,45,-20,9470000000.0,1.1e-06
0.04060100000000014,45,-20,9470000000.0,1.1e-06
0.04070100000000014,45,-20,9470000000.0,1.1e-06
0.04080100000000014,45,-20,9470000000.0,1.1e-06
0.040901000000000146,45,-20,9470000000.0,1.1e-06
0.04100100000000015,45,-20,9470000000.0,1.1e-06
0.04110100000000015,45,-20,9470000000.0,1.1e-06
0.041201000000000154,45,-20,9470000000.0,1.1e-06
0.04130100000000016,45,-20,9470000000.0,1.1e-06
0.04140100000000016,45,-20,9470000000.0,1.1e-06
0.04150100000000016,45,-20,9470000000.0,1.1e-06
0.041601000000000166,45,-20,9470000000.0,1.1e-06
0.04170100000000017,45,-20,9470000000.0,1.1e-06
0.04180100000000017,45,-20,9470000000.0,1.1e-06
0.041901000000000174,45,-20,9470000000.0,1.1e-06
0.04200100000000018,45,-20,9470000000.0,1.1e-06
0.04210100000000018,45,-20,9470000000.0,1.1e-06
0.04220100000000018,45,-20,9470000000.0,1.1e-06
0.042301000000000186,45,-20,9470000000.0,1.1e-06
0.04240100000000019,45,-20,9470000000.0,1.1e-06
0.04250100000000019,45,-20,9470000000.0,1.1e-06
0.042601000000000194,45,-20,9470000000.0,1.1e-06
0.0427010000000002,45,-20,9470000000.0,1.1e-06
0.0428010000000002,45,-20,9470000000.0,1.1e-06
0.0429010000000002,45,-20,9470000000.0,1.1e-06
0.043001000000000206,45,-20,9470000000.0,1.1e-06
0.04310100000000021,45,-20,9470000000.0,1.1e-06
0.04320100000000021,45,-20,9470000000.0,1.1e-06
0.043301000000000214,45,-20,9470000000.0,1.1e-06
0.04340100000000022,45,-20,9470000000.0,1.1e-06
0.04350100000000022,45,-20,9470000000.0,1.1e-06
0.04360100000000022,45,-20,9470000000.0,1.1e-06
0.043701000000000226,45,-20,9470000000.0,1.1e-06
0.04380100000000023,45,-20,9470000000.0,1.1e-06
0.04390100000000023,45,-20,9470000000.0,1.1e-06
0.044001000000000234,45,-20,9470000000.0,1.1e-06
0.04410100000000024,45,-20,9470000000.0,1.1e-06
0.04420100000000024,45,-20,9470000000.0,1.1e-06
0.04430100000000024,45,-20,9470000000.0,1.1e-06
0.044401000000000246,45,-20,9470000000.0,1.1e-06
0.04450100000000025,45,-20,9470000000.0,1.1e-06
0.04460100000000025,45,-20,9470000000.0,1.1e-06
0.044701000000000254,45,-20,9470000000.0,1.1e-06
0.04480100000000026,45,-20,9470000000.0,1.1e-06
0.04490100000000026,45,-20,9470000000.0,1.1e-06
0.04500100000000026,45,-20,9470000000.0,1.1e-06
0.045101000000000266,45,-20,9470000000.0,1.1e-06
0.04520100000000027,45,-20,9470000000.0,1.1e-06
0.04530100000000027,45,-20,9470000000.0,1.1e-06
0.045401000000000274,45,-20,9470000000.0,1.1e-06
0.04550100000000028,45,-20,9470000000.0,1.1e-06
0.04560100000000028,45,-20,9470000000.0,1.1e-06
0.04570100000000028,45,-20,9470000000.0,1.1e-06
0.045801000000000286,45,-20,9470000000.0,1.1e-06
0.04590100000000029,45,-20,9470000000.0,1.1e-06
0.04600100000000029,45,-20,9470000000.0,1.1e-06
0.046101000000000295,45,-20,9470000000.0,1.1e-06
0.0462010000000003,45,-20,9470000000.0,1.1e-06
0.0463010000000003,45,-20,9470000000.0,1.1e-06
0.0464010000000003,45,-20,9470000000.0,1.1e-06
0.046501000000000306,45,-20,9470000000.0,1.1e-06
0.04660100000000031,45,-20,9470000000.0,1.1e-06
0.04670100000000031,45,-20,9470000000.0,1.1e-06
0.046801000000000315,45,-20,9470000000.0,1.1e-06
0.04690100000000032,45,-20,9470000000.0,1.1e-06
0.04700100000000032,45,-20,9470000000.0,1.1e-06
0.04710100000000032,45,-20,9470000000.0,1.1e-06
0.047201000000000326,45,-20,9470000000.0,1.1e-06
0.04730100000000033,45,-20,9470000000.0,1.1e-06
0.04740100000000033,45,-20,9470000000.0,1.1e-06
0.047501000000000335,45,-20,9470000000.0,1.1e-06
0.04760100000000034,45,-20,9470000000.0,1.1e-06
0.04770100000000034,45,-20,9470000000.0,1.1e-06
0.04780100000000034,45,-20,9470000000.0,1.1e-06
0.047901000000000346,45,-20,9470000000.0,1.1e-06
0.04800100000000035,45,-20,9470000000.0,1.1e-06
0.04810100000000035,45,-20,9470000000.0,1.1e-06
0.048201000000000355,45,-20,9470000000.0,1.1e-06
0.04830100000000036,45,-20,9470000000.0,1.1e-06
0.04840100000000036,45,-20,9470000000.0,1.1e-06
0.04850100000000036,45,-20,9470000000.0,1.1e-06
0.048601000000000366,45,-20,9470000000.0,1.1e-06
0.04870100000000037,45,-20,9470000000.0,1.1e-06
0.04880100000000037,45,-20,9470000000.0,1.1e-06
0.048901000000000375,45,-20,9470000000.0,1.1e-06
0.04900100000000038,45,-20,9470000000.0,1.1e-06
0.04910100000000038,45,-20,9470000000.0,1.1e-06
0.04920100000000038,45,-20,9470000000.0,1.1e-06
0.049301000000000386,45,-20,9470000000.0,1.1e-06
0.04940100000000039,45,-20,9470000000.0,1.1e-06
0.04950100000000039,45,-20,9470000000.0,1.1e-06
0.049601000000000395,45,-20,9470000000.0,1.1e-06
0.0497010000000004,45,-20,9470000000.0,1.1e-06
0.0498010000000004,45,-20,9470000000.0,1.1e-06
